image_id,split,label
IMG000117.jpeg,train,Malignant
IMG000118.jpeg,train,Malignant
IMG000119.jpeg,train,Malignant
IMG000121.jpeg,train,Malignant
IMG000122.jpeg,train,Malignant
IMG000123.jpeg,train,Malignant
IMG000126.jpeg,train,Malignant
IMG000127.jpeg,train,Malignant
IMG000128.jpeg,train,Malignant
IMG000129.jpeg,train,Malignant
IMG000130.jpeg,train,Malignant
IMG000131.jpeg,train,Malignant
IMG000132.jpeg,train,Malignant
IMG000135.jpeg,train,Malignant
IMG000136.jpeg,train,Malignant
IMG000137.jpeg,train,Malignant
IMG000138.jpeg,train,Malignant
IMG000140.jpeg,train,Malignant
IMG000141.jpeg,train,Malignant
IMG000142.jpeg,train,Malignant
IMG000143.jpeg,train,Malignant
IMG000144.jpeg,train,Malignant
IMG000145.jpeg,train,Malignant
IMG000146.jpeg,train,Malignant
IMG000148.jpeg,train,Malignant
IMG000149.jpeg,train,Malignant
IMG000150.jpeg,train,Malignant
IMG000151.jpeg,train,Malignant
IMG000152.jpeg,train,Malignant
IMG000153.jpeg,train,Malignant
IMG000154.jpeg,train,Malignant
IMG000156.jpeg,train,Malignant
IMG000157.jpeg,train,Malignant
IMG000159.jpeg,train,Malignant
IMG000161.jpeg,train,Malignant
IMG000162.jpeg,train,Malignant
IMG000165.jpeg,train,Malignant
IMG000166.jpeg,train,Malignant
IMG000167.jpeg,train,Malignant
IMG000171.jpeg,train,Malignant
IMG000172.jpeg,train,Malignant
IMG000173.jpeg,train,Malignant
IMG000174.jpeg,train,Malignant
IMG000177.jpeg,train,Malignant
IMG000178.jpeg,train,Malignant
IMG000179.jpeg,train,Malignant
IMG000182.jpeg,train,Malignant
IMG000183.jpeg,train,Malignant
IMG000184.jpeg,train,Malignant
IMG000185.jpeg,train,Malignant
IMG000187.jpeg,train,Malignant
IMG000189.jpeg,train,Malignant
IMG000190.jpeg,train,Malignant
IMG000194.jpeg,train,Malignant
IMG000195.jpeg,train,Malignant
IMG000197.jpeg,train,Malignant
IMG000198.jpeg,train,Malignant
IMG000199.jpeg,train,Malignant
IMG000200.jpeg,train,Malignant
IMG000201.jpeg,train,Malignant
IMG000202.jpeg,train,Malignant
IMG000203.jpeg,train,Malignant
IMG000205.jpeg,train,Malignant
IMG000207.jpeg,train,Malignant
IMG000208.jpeg,train,Malignant
IMG000209.jpeg,train,Malignant
IMG000211.jpeg,train,Malignant
IMG000212.jpeg,train,Malignant
IMG000213.jpeg,train,Malignant
IMG000214.jpeg,train,Malignant
IMG000215.jpeg,train,Malignant
IMG000217.jpeg,train,Malignant
IMG000218.jpeg,train,Malignant
IMG000220.jpeg,train,Malignant
IMG000221.jpeg,train,Malignant
IMG000222.jpeg,train,Benign
IMG000226.jpeg,train,Malignant
IMG000229.jpeg,train,Malignant
IMG000230.jpeg,train,Malignant
IMG000231.jpeg,train,Malignant
IMG000232.jpeg,train,Malignant
IMG000233.jpeg,train,Malignant
IMG000235.jpeg,train,Benign
IMG000236.jpeg,train,Benign
IMG000238.jpeg,train,Benign
IMG000239.jpeg,train,Benign
IMG000240.jpeg,train,Benign
IMG000242.jpeg,train,Benign
IMG000243.jpeg,train,Benign
IMG000245.jpeg,train,Benign
IMG000248.jpeg,train,Benign
IMG000251.jpeg,train,Benign
IMG000256.jpeg,train,Benign
IMG000257.jpeg,train,Benign
IMG000258.jpeg,train,Benign
IMG000260.jpeg,train,Benign
IMG000261.jpeg,train,Benign
IMG000262.jpeg,train,Benign
IMG000263.jpeg,train,Benign
IMG000264.jpeg,train,Benign
IMG000265.jpeg,train,Benign
IMG000266.jpeg,train,Benign
IMG000269.jpeg,train,Benign
IMG000271.jpeg,train,Benign
IMG000272.jpeg,train,Benign
IMG000274.jpeg,train,Benign
IMG000275.jpeg,train,Benign
IMG000276.jpeg,train,Benign
IMG000277.jpeg,train,Benign
IMG000278.jpeg,train,Benign
IMG000280.jpeg,train,Benign
IMG000281.jpeg,train,Benign
IMG000282.jpeg,train,Benign
IMG000284.jpeg,train,Benign
IMG000285.jpeg,train,Benign
IMG000287.jpeg,train,Benign
IMG000288.jpeg,train,Benign
IMG000289.jpeg,train,Benign
IMG000290.jpeg,train,Benign
IMG000291.jpeg,train,Benign
IMG000292.jpeg,train,Benign
IMG000293.jpeg,train,Benign
IMG000294.jpeg,train,Benign
IMG000295.jpeg,train,Benign
IMG000296.jpeg,train,Benign
IMG000298.jpeg,train,Benign
IMG000299.jpeg,train,Benign
IMG000300.jpeg,train,Benign
IMG000301.jpeg,train,Benign
IMG000302.jpeg,train,Benign
IMG000303.jpeg,train,Benign
IMG000304.jpeg,train,Benign
IMG000305.jpeg,train,Benign
IMG000306.jpeg,train,Benign
IMG000307.jpeg,train,Benign
IMG000308.jpeg,train,Benign
IMG000309.jpeg,train,Benign
IMG000310.jpeg,train,Benign
IMG000311.jpeg,train,Benign
IMG000312.jpeg,train,Benign
IMG000313.jpeg,train,Benign
IMG000314.jpeg,train,Benign
IMG000315.jpeg,train,Benign
IMG000316.jpeg,train,Benign
IMG000317.jpeg,train,Benign
IMG000318.jpeg,train,Benign
IMG000319.jpeg,train,Benign
IMG000321.jpeg,train,Benign
IMG000322.jpeg,train,Benign
IMG000323.jpeg,train,Benign
IMG000325.jpeg,train,Benign
IMG000327.jpeg,train,Benign
IMG000329.jpeg,train,Benign
IMG000330.jpeg,train,Benign
IMG000332.jpeg,train,Benign
IMG000333.jpeg,train,Benign
IMG000334.jpeg,train,Benign
IMG000335.jpeg,train,Benign
IMG000337.jpeg,train,Benign
IMG000338.jpeg,train,Benign
IMG000339.jpeg,train,Benign
IMG000340.jpeg,train,Benign
IMG000341.jpeg,train,Benign
IMG000342.jpeg,train,Benign
IMG000343.jpeg,train,Benign
IMG000344.jpeg,train,Benign
IMG000346.jpeg,train,Benign
IMG000347.jpeg,train,Benign
IMG000348.jpeg,train,Benign
IMG000350.jpeg,train,Benign
IMG000351.jpeg,train,Benign
IMG000353.jpeg,train,Benign
IMG000356.jpeg,train,Benign
IMG000357.jpeg,train,Benign
IMG000358.jpeg,train,Benign
IMG000359.jpeg,train,Benign
IMG000361.jpeg,train,Benign
IMG000362.jpeg,train,Benign
IMG000364.jpeg,train,Benign
IMG000365.jpeg,train,Benign
IMG000366.jpeg,train,Benign
IMG000368.jpeg,train,Benign
IMG000369.jpeg,train,Benign
IMG000370.jpeg,train,Benign
IMG000371.jpeg,train,Benign
IMG000372.jpeg,train,Benign
IMG000373.jpeg,train,Benign
IMG000374.jpeg,train,Benign
IMG000375.jpeg,train,Benign
IMG000377.jpeg,train,Benign
IMG000378.jpeg,train,Benign
IMG000380.jpeg,train,Benign
IMG000381.jpeg,train,Benign
IMG000388.jpeg,train,Benign
IMG000389.jpeg,train,Benign
IMG000391.jpeg,train,Benign
IMG000395.jpeg,train,Benign
IMG000396.jpeg,train,Benign
IMG000397.jpeg,train,Benign
IMG000398.jpeg,train,Benign
IMG000400.jpeg,train,Benign
IMG000401.jpeg,train,Benign
IMG000402.jpeg,train,Benign
IMG000403.jpeg,train,Benign
IMG000404.jpeg,train,Benign
IMG000405.jpeg,train,Benign
IMG000406.jpeg,train,Benign
IMG000407.jpeg,train,Benign
IMG000408.jpeg,train,Benign
IMG000409.jpeg,train,Benign
IMG000410.jpeg,train,Benign
IMG000411.jpeg,train,Benign
IMG000412.jpeg,train,Benign
IMG000414.jpeg,train,Benign
IMG000415.jpeg,train,Benign
IMG000416.jpeg,train,Benign
IMG000417.jpeg,train,Benign
IMG000418.jpeg,train,Benign
IMG000421.jpeg,train,Benign
IMG000424.jpeg,train,Benign
IMG000425.jpeg,train,Benign
IMG000426.jpeg,train,Benign
IMG000427.jpeg,train,Benign
IMG000428.jpeg,train,Benign
IMG000429.jpeg,train,Benign
IMG000431.jpeg,train,Benign
IMG000432.jpeg,train,Benign
IMG000436.jpeg,train,Benign
IMG000437.jpeg,train,Benign
IMG000441.jpeg,train,Benign
IMG000442.jpeg,train,Benign
IMG000443.jpeg,train,Benign
IMG000444.jpeg,train,Benign
IMG000445.jpeg,train,Benign
IMG000446.jpeg,train,Benign
IMG000447.jpeg,train,Benign
IMG000448.jpeg,train,Benign
IMG000451.jpeg,train,Benign
IMG000453.jpeg,train,Benign
IMG000454.jpeg,train,Benign
IMG000455.jpeg,train,Benign
IMG000456.jpeg,train,Benign
IMG000457.jpeg,train,Benign
IMG000459.jpeg,train,Benign
IMG000460.jpeg,train,Benign
IMG000461.jpeg,train,Benign
IMG000464.jpeg,train,Benign
IMG000465.jpeg,train,Benign
IMG000466.jpeg,train,Benign
IMG000467.jpeg,train,Benign
IMG000468.jpeg,train,Benign
IMG000469.jpeg,train,Benign
IMG000470.jpeg,train,Benign
IMG000471.jpeg,train,Benign
IMG000472.jpeg,train,Benign
IMG000473.jpeg,train,Benign
IMG000475.jpeg,train,Benign
IMG000476.jpeg,train,Benign
IMG000477.jpeg,train,Benign
IMG000480.jpeg,train,Benign
IMG000481.jpeg,train,Benign
IMG000482.jpeg,train,Benign
IMG000483.jpeg,train,Benign
IMG000484.jpeg,train,Benign
IMG000487.jpeg,train,Benign
IMG000488.jpeg,train,Benign
IMG000489.jpeg,train,Benign
IMG000491.jpeg,train,Benign
IMG000492.jpeg,train,Benign
IMG000493.jpeg,train,Benign
IMG000494.jpeg,train,Benign
IMG000497.jpeg,train,Benign
IMG000498.jpeg,train,Benign
IMG000499.jpeg,train,Benign
IMG000500.jpeg,train,Benign
IMG000501.jpeg,train,Benign
IMG000504.jpeg,train,Benign
IMG000505.jpeg,train,Benign
IMG000506.jpeg,train,Benign
IMG000507.jpeg,train,Benign
IMG000508.jpeg,train,Benign
IMG000509.jpeg,train,Benign
IMG000511.jpeg,train,Benign
IMG000512.jpeg,train,Benign
IMG000514.jpeg,train,Benign
IMG000515.jpeg,train,Benign
IMG000516.jpeg,train,Benign
IMG000519.jpeg,train,Benign
IMG000520.jpeg,train,Benign
IMG000521.jpeg,train,Benign
IMG000523.jpeg,train,Benign
IMG000524.jpeg,train,Benign
IMG000525.jpeg,train,Benign
IMG000526.jpeg,train,Benign
IMG000528.jpeg,train,Benign
IMG000530.jpeg,train,Benign
IMG000531.jpeg,train,Benign
IMG000532.jpeg,train,Benign
IMG000533.jpeg,train,Benign
IMG000534.jpeg,train,Benign
IMG000536.jpeg,train,Benign
IMG000537.jpeg,train,Benign
IMG000539.jpeg,train,Benign
IMG000540.jpeg,train,Benign
IMG000541.jpeg,train,Benign
IMG000542.jpeg,train,Benign
IMG000543.jpeg,train,Benign
IMG000544.jpeg,train,Benign
IMG000545.jpeg,train,Benign
IMG000546.jpeg,train,Benign
IMG000548.jpeg,train,Benign
IMG000550.jpeg,train,Benign
IMG000552.jpeg,train,Benign
IMG000553.jpeg,train,Benign
IMG000555.jpeg,train,Benign
IMG000556.jpeg,train,Benign
IMG000557.jpeg,train,Benign
IMG000558.jpeg,train,Benign
IMG000559.jpeg,train,Benign
IMG000560.jpeg,train,Benign
IMG000561.jpeg,train,Benign
IMG000562.jpeg,train,Benign
IMG000563.jpeg,train,Benign
IMG000565.jpeg,train,Benign
IMG000566.jpeg,train,Benign
IMG000567.jpeg,train,Benign
IMG000568.jpeg,train,Benign
IMG000570.jpeg,train,Benign
IMG000572.jpeg,train,Benign
IMG000573.jpeg,train,Benign
IMG000575.jpeg,train,Benign
IMG000576.jpeg,train,Benign
IMG000578.jpeg,train,Benign
IMG000580.jpeg,train,Benign
IMG000581.jpeg,train,Benign
IMG000582.jpeg,train,Benign
IMG000583.jpeg,train,Benign
IMG000584.jpeg,train,Benign
IMG000585.jpeg,train,Benign
IMG000586.jpeg,train,Benign
IMG000587.jpeg,train,Benign
IMG000588.jpeg,train,Benign
IMG000589.jpeg,train,Benign
IMG000591.jpeg,train,Benign
IMG000592.jpeg,train,Benign
IMG000593.jpeg,train,Benign
IMG000594.jpeg,train,Benign
IMG000595.jpeg,train,Benign
IMG000596.jpeg,train,Benign
IMG000597.jpeg,train,Benign
IMG000598.jpeg,train,Benign
IMG000599.jpeg,train,Benign
IMG000600.jpeg,train,Benign
IMG000601.jpeg,train,Benign
IMG000602.jpeg,train,Benign
IMG000604.jpeg,train,Benign
IMG000605.jpeg,train,Benign
IMG000606.jpeg,train,Benign
IMG000608.jpeg,train,Malignant
IMG000609.jpeg,train,Benign
IMG000610.jpeg,train,Benign
IMG000611.jpeg,train,Benign
IMG000612.jpeg,train,Benign
IMG000613.jpeg,train,Benign
IMG000616.jpeg,train,Benign
IMG000617.jpeg,train,Benign
IMG000618.jpeg,train,Benign
IMG000619.jpeg,train,Benign
IMG000622.jpeg,train,Benign
IMG000624.jpeg,train,Benign
IMG000625.jpeg,train,Benign
IMG000626.jpeg,train,Benign
IMG000629.jpeg,train,Benign
IMG000630.jpeg,train,Benign
IMG000631.jpeg,train,Benign
IMG000634.jpeg,train,Benign
IMG000640.jpeg,train,Benign
IMG000641.jpeg,train,Benign
IMG000644.jpeg,train,Benign
IMG000645.jpeg,train,Benign
IMG000646.jpeg,train,Benign
IMG000647.jpeg,train,Benign
IMG000648.jpeg,train,Benign
IMG000649.jpeg,train,Benign
IMG000650.jpeg,train,Benign
IMG000651.jpeg,train,Benign
IMG000652.jpeg,train,Benign
IMG000653.jpeg,train,Benign
IMG000655.jpeg,train,Benign
IMG000656.jpeg,train,Benign
IMG000657.jpeg,train,Benign
IMG000658.jpeg,train,Benign
IMG000659.jpeg,train,Benign
IMG000660.jpeg,train,Benign
IMG000661.jpeg,train,Benign
IMG000662.jpeg,train,Benign
IMG000663.jpeg,train,Benign
IMG000664.jpeg,train,Benign
IMG000665.jpeg,train,Benign
IMG000666.jpeg,train,Benign
IMG000668.jpeg,train,Benign
IMG000669.jpeg,train,Benign
IMG000670.jpeg,train,Benign
IMG000671.jpeg,train,Benign
IMG000672.jpeg,train,Benign
IMG000674.jpeg,train,Benign
IMG000675.jpeg,train,Benign
IMG000676.jpeg,train,Benign
IMG000678.jpeg,train,Benign
IMG000680.jpeg,train,Benign
IMG000681.jpeg,train,Benign
IMG000682.jpeg,train,Benign
IMG000683.jpeg,train,Benign
IMG000684.jpeg,train,Benign
IMG000685.jpeg,train,Benign
IMG000686.jpeg,train,Benign
IMG000687.jpeg,train,Benign
IMG000688.jpeg,train,Benign
IMG000690.jpeg,train,Benign
IMG000691.jpeg,train,Benign
IMG000693.jpeg,train,Benign
IMG000694.jpeg,train,Benign
IMG000695.jpeg,train,Benign
IMG000697.jpeg,train,Benign
IMG000698.jpeg,train,Benign
IMG000699.jpeg,train,Benign
IMG000701.jpeg,train,Benign
IMG000702.jpeg,train,Benign
IMG000704.jpeg,train,Benign
IMG000705.jpeg,train,Benign
IMG000708.jpeg,train,Benign
IMG000712.jpeg,train,Benign
IMG000714.jpeg,train,Benign
IMG000715.jpeg,train,Benign
IMG000716.jpeg,train,Benign
IMG000717.jpeg,train,Benign
IMG000718.jpeg,train,Benign
IMG000719.jpeg,train,Benign
IMG000720.jpeg,train,Benign
IMG000722.jpeg,train,Benign
IMG000723.jpeg,train,Benign
IMG000727.jpeg,train,Benign
IMG000728.jpeg,train,Benign
IMG000730.jpeg,train,Benign
IMG000731.jpeg,train,Benign
IMG000732.jpeg,train,Benign
IMG000734.jpeg,train,Benign
IMG000736.jpeg,train,Benign
IMG000737.jpeg,train,Benign
IMG000738.jpeg,train,Benign
IMG000740.jpeg,train,Benign
IMG000741.jpeg,train,Benign
IMG000742.jpeg,train,Benign
IMG000743.jpeg,train,Benign
IMG000744.jpeg,train,Benign
IMG000750.jpeg,train,Benign
IMG000751.jpeg,train,Benign
IMG000753.jpeg,train,Benign
IMG000755.jpeg,train,Benign
IMG000756.jpeg,train,Benign
IMG000759.jpeg,train,Benign
IMG000760.jpeg,train,Benign
IMG000762.jpeg,train,Benign
IMG000763.jpeg,train,Benign
IMG000764.jpeg,train,Benign
IMG000766.jpeg,train,Benign
IMG000767.jpeg,train,Benign
IMG000768.jpeg,train,Benign
IMG000769.jpeg,train,Benign
IMG000770.jpeg,train,Benign
IMG000771.jpeg,train,Benign
IMG000772.jpeg,train,Benign
IMG000773.jpeg,train,Benign
IMG000774.jpeg,train,Benign
IMG000776.jpeg,train,Benign
IMG000777.jpeg,train,Benign
IMG000779.jpeg,train,Benign
IMG000780.jpeg,train,Benign
IMG000781.jpeg,train,Benign
IMG000782.jpeg,train,Benign
IMG000783.jpeg,train,Benign
IMG000785.jpeg,train,Benign
IMG000786.jpeg,train,Benign
IMG000787.jpeg,train,Benign
IMG000789.jpeg,train,Benign
IMG000790.jpeg,train,Benign
IMG000791.jpeg,train,Benign
IMG000792.jpeg,train,Benign
IMG000793.jpeg,train,Benign
IMG000795.jpeg,train,Benign
IMG000796.jpeg,train,Benign
IMG000798.jpeg,train,Benign
IMG000799.jpeg,train,Benign
IMG000804.jpeg,train,Benign
IMG000805.jpeg,train,Benign
IMG000806.jpeg,train,Benign
IMG000808.jpeg,train,Benign
IMG000809.jpeg,train,Benign
IMG000810.jpeg,train,Benign
IMG000811.jpeg,train,Benign
IMG000813.jpeg,train,Benign
IMG000814.jpeg,train,Benign
IMG000816.jpeg,train,Benign
IMG000817.jpeg,train,Benign
IMG000819.jpeg,train,Benign
IMG000820.jpeg,train,Benign
IMG000821.jpeg,train,Benign
IMG000822.jpeg,train,Benign
IMG000823.jpeg,train,Benign
IMG000825.jpeg,train,Benign
IMG000826.jpeg,train,Benign
IMG000827.jpeg,train,Benign
IMG000828.jpeg,train,Benign
IMG000829.jpeg,train,Benign
IMG000831.jpeg,train,Benign
IMG000832.jpeg,train,Benign
IMG000833.jpeg,train,Benign
IMG000834.jpeg,train,Benign
IMG000835.jpeg,train,Benign
IMG000836.jpeg,train,Benign
IMG000837.jpeg,train,Benign
IMG000839.jpeg,train,Benign
IMG000840.jpeg,train,Benign
IMG000841.jpeg,train,Benign
IMG000842.jpeg,train,Benign
IMG000843.jpeg,train,Benign
IMG000845.jpeg,train,Benign
IMG000847.jpeg,train,Benign
IMG000848.jpeg,train,Benign
IMG000849.jpeg,train,Benign
IMG000851.jpeg,train,Benign
IMG000852.jpeg,train,Benign
IMG000853.jpeg,train,Benign
IMG000854.jpeg,train,Benign
IMG000855.jpeg,train,Benign
IMG000856.jpeg,train,Benign
IMG000857.jpeg,train,Benign
IMG000858.jpeg,train,Benign
IMG000859.jpeg,train,Benign
IMG000860.jpeg,train,Benign
IMG000862.jpeg,train,Benign
IMG000864.jpeg,train,Benign
IMG000866.jpeg,train,Benign
IMG000867.jpeg,train,Benign
IMG000868.jpeg,train,Benign
IMG000869.jpeg,train,Benign
IMG000872.jpeg,train,Benign
IMG000874.jpeg,train,Benign
IMG000875.jpeg,train,Benign
IMG000876.jpeg,train,Benign
IMG000882.jpeg,train,Benign
IMG000883.jpeg,train,Benign
IMG000888.jpeg,train,Benign
IMG000889.jpeg,train,Benign
IMG000890.jpeg,train,Benign
IMG000891.jpeg,train,Benign
IMG000893.jpeg,train,Benign
IMG000896.jpeg,train,Benign
IMG000899.jpeg,train,Benign
IMG000900.jpeg,train,Benign
IMG000901.jpeg,train,Benign
IMG000903.jpeg,train,Benign
IMG000904.jpeg,train,Benign
IMG000905.jpeg,train,Benign
IMG000906.jpeg,train,Benign
IMG000907.jpeg,train,Benign
IMG000908.jpeg,train,Benign
IMG000909.jpeg,train,Benign
IMG000910.jpeg,train,Benign
IMG000911.jpeg,train,Benign
IMG000912.jpeg,train,Benign
IMG000913.jpeg,train,Benign
IMG000914.jpeg,train,Benign
IMG000915.jpeg,train,Benign
IMG000916.jpeg,train,Benign
IMG000917.jpeg,train,Benign
IMG000918.jpeg,train,Benign
IMG000919.jpeg,train,Benign
IMG000921.jpeg,train,Benign
IMG000927.jpeg,train,Benign
IMG000930.jpeg,train,Benign
IMG000931.jpeg,train,Benign
IMG000932.jpeg,train,Benign
IMG000933.jpeg,train,Benign
IMG000934.jpeg,train,Benign
IMG000936.jpeg,train,Benign
IMG000939.jpeg,train,Benign
IMG000940.jpeg,train,Benign
IMG000943.jpeg,train,Benign
IMG000944.jpeg,train,Benign
IMG000945.jpeg,train,Benign
IMG000946.jpeg,train,Benign
IMG000947.jpeg,train,Benign
IMG000949.jpeg,train,Benign
IMG000950.jpeg,train,Benign
IMG000951.jpeg,train,Benign
IMG000952.jpeg,train,Benign
IMG000953.jpeg,train,Benign
IMG000954.jpeg,train,Benign
IMG000955.jpeg,train,Benign
IMG000956.jpeg,train,Benign
IMG000957.jpeg,train,Benign
IMG000959.jpeg,train,Benign
IMG000960.jpeg,train,Benign
IMG000961.jpeg,train,Benign
IMG000962.jpeg,train,Benign
IMG000963.jpeg,train,Benign
IMG000966.jpeg,train,Benign
IMG000967.jpeg,train,Benign
IMG000969.jpeg,train,Benign
IMG000970.jpeg,train,Benign
IMG000971.jpeg,train,Benign
IMG000972.jpeg,train,Benign
IMG000973.jpeg,train,Benign
IMG000974.jpeg,train,Benign
IMG000975.jpeg,train,Benign
IMG000976.jpeg,train,Benign
IMG000977.jpeg,train,Benign
IMG000978.jpeg,train,Benign
IMG000980.jpeg,train,Benign
IMG000982.jpeg,train,Benign
IMG000983.jpeg,train,Benign
IMG000984.jpeg,train,Benign
IMG000985.jpeg,train,Benign
IMG000989.jpeg,train,Benign
IMG000991.jpeg,train,Benign
IMG000993.jpeg,train,Benign
IMG000994.jpeg,train,Benign
IMG000995.jpeg,train,Benign
IMG000996.jpeg,train,Benign
IMG000998.jpeg,train,Benign
IMG000999.jpeg,train,Benign
IMG001001.jpeg,train,Benign
IMG001003.jpeg,train,Benign
IMG001004.jpeg,train,Benign
IMG001006.jpeg,train,Benign
IMG001009.jpeg,train,Benign
IMG001010.jpeg,train,Benign
IMG001011.jpeg,train,Benign
IMG001013.jpeg,train,Benign
IMG001016.jpeg,train,Benign
IMG001017.jpeg,train,Benign
IMG001019.jpeg,train,Benign
IMG001020.jpeg,train,Benign
IMG001021.jpeg,train,Benign
IMG001022.jpeg,train,Benign
IMG001024.jpeg,train,Benign
IMG001025.jpeg,train,Benign
IMG001026.jpeg,train,Benign
IMG001027.jpeg,train,Benign
IMG001031.jpeg,train,Benign
IMG001032.jpeg,train,Benign
IMG001035.jpeg,train,Benign
IMG001037.jpeg,train,Benign
IMG001038.jpeg,train,Benign
IMG001041.jpeg,train,Benign
IMG001042.jpeg,train,Benign
IMG001045.jpeg,train,Benign
IMG001046.jpeg,train,Benign
IMG001047.jpeg,train,Benign
IMG001048.jpeg,train,Benign
IMG001049.jpeg,train,Benign
IMG001050.jpeg,train,Benign
IMG001051.jpeg,train,Benign
IMG001052.jpeg,train,Benign
IMG001053.jpeg,train,Benign
IMG001055.jpeg,train,Benign
IMG001056.jpeg,train,Benign
IMG001057.jpeg,train,Benign
IMG001058.jpeg,train,Benign
IMG001059.jpeg,train,Benign
IMG001062.jpeg,train,Benign
IMG001063.jpeg,train,Benign
IMG001064.jpeg,train,Benign
IMG001065.jpeg,train,Benign
IMG001067.jpeg,train,Benign
IMG001068.jpeg,train,Benign
IMG001071.jpeg,train,Benign
IMG001073.jpeg,train,Benign
IMG001075.jpeg,train,Benign
IMG001077.jpeg,train,Benign
IMG001078.jpeg,train,Benign
IMG001080.jpeg,train,Benign
IMG001081.jpeg,train,Benign
IMG001082.jpeg,train,Benign
IMG001083.jpeg,train,Benign
IMG001084.jpeg,train,Benign
IMG001085.jpeg,train,Benign
IMG001086.jpeg,train,Benign
IMG001087.jpeg,train,Benign
IMG001088.jpeg,train,Benign
IMG001089.jpeg,train,Benign
IMG001091.jpeg,train,Benign
IMG001094.jpeg,train,Benign
IMG001096.jpeg,train,Benign
IMG001097.jpeg,train,Benign
IMG001098.jpeg,train,Benign
IMG001100.jpeg,train,Benign
IMG001101.jpeg,train,Benign
IMG001103.jpeg,train,Benign
IMG001104.jpeg,train,Benign
IMG001106.jpeg,train,Benign
IMG001107.jpeg,train,Benign
IMG001108.jpeg,train,Benign
IMG001111.jpeg,train,Benign
IMG001112.jpeg,train,Benign
IMG001113.jpeg,train,Benign
IMG001114.jpeg,train,Benign
IMG001118.jpeg,train,Benign
IMG001120.jpeg,train,Benign
IMG001121.jpeg,train,Benign
IMG001123.jpeg,train,Benign
IMG001124.jpeg,train,Benign
IMG001125.jpeg,train,Benign
IMG001126.jpeg,train,Benign
IMG001127.jpeg,train,Benign
IMG001128.jpeg,train,Benign
IMG001129.jpeg,train,Benign
IMG001131.jpeg,train,Benign
IMG001132.jpeg,train,Benign
IMG001133.jpeg,train,Benign
IMG001137.jpeg,train,Benign
IMG001138.jpeg,train,Benign
IMG001139.jpeg,train,Benign
IMG001140.jpeg,train,Benign
IMG001142.jpeg,train,Benign
